service,total_logs,error_count,fatal_count,warn_count,error_rate,avg_severity,logs_per_second
database,8,1,0,5,0.007297142300211981,0.21234288721185005,0.10695863395516686
database,27,0,0,6,0.05319883627909442,0.1393736080219356,0.043530412397083475
auth,18,1,0,2,0.07230344308507956,0.043275394234977456,0.04963692940340583
database,20,1,0,1,0.06478885062442873,0.29414759238927807,0.45512239822322076
auth,22,1,0,3,0.07394114554566915,0.013532701885600828,0.310040679724393
database,10,0,0,1,0.015160158026110562,0.3322342231904989,0.2680645147175581
api_gateway,43,2,0,3,0.03607172564917518,0.020471987271356767,0.6179163148928121
database,10,1,0,4,0.0223784597446092,0.2117586090210295,0.23664523908494312
auth,20,1,0,2,0.03651633556780287,0.12318122014467371,0.3323047180853963
auth,24,0,0,1,0.018693534504167643,0.233729381937951,0.11083405947720154
api_gateway,14,2,0,0,0.0369002790855822,0.08749000791001682,0.7563484251985539
database,15,1,0,2,0.05916451000794435,0.02431346029427371,0.2981537628160762
auth,12,1,0,3,0.09622640780351721,0.0413853031405071,0.10401799426684395
payments,11,0,0,5,0.053163598798107926,0.25454908228383627,0.5571722290411757
database,10,0,0,4,0.0340130995724253,0.04689681176504212,0.4802193896443069
auth,6,0,0,0,0.06383543048854777,0.2784527817198705,0.19618125874345207
auth,8,0,0,1,0.003328554926345695,0.08736879846937927,0.3801894949985033
api_gateway,12,0,0,2,0.05280537056574879,0.03449495407301939,0.7847223347549532
api_gateway,48,1,0,2,0.008269287196348065,0.17046688963160905,0.702436231070849
payments,32,3,0,1,0.01132906290388303,0.3014664551638325,0.17709890717401267
payments,6,1,0,0,0.0268261602761699,0.0985082936412693,0.18144262326562205
database,22,1,0,4,0.07582300118303628,0.32162010894859866,0.2733486916926453
database,17,1,0,5,0.07622602519571817,0.26198825193960457,0.407306214454405
database,6,0,0,3,0.05452432585147629,0.2566920807201125,0.11688364641799787
auth,5,1,0,1,0.07954509581775876,0.18505495538277664,0.13504976763980395
database,28,0,0,5,0.041405793438335704,0.31693213247664037,0.0961688539461654
database,19,0,0,6,0.035550688807001574,0.21781033833539448,0.20758846831089592
auth,23,0,0,1,0.08098815857057108,0.045263414047381344,0.21910859341028527
payments,10,0,0,0,0.08568193766272757,0.37116025194481084,0.1514025309108316
database,25,1,0,0,0.03140565763225266,0.021699978418337804,0.3034624175674265
database,18,1,0,0,0.01990652445327065,0.29827307485881027,0.3956623299989813
auth,7,0,0,2,0.0661154269719093,0.0029192880466568983,0.255515590664515
payments,14,3,0,2,0.026749726864232447,0.23354330692320616,0.3630278637498475
database,15,1,0,3,0.01294656540689771,0.1221457044488425,0.31436855533452535
payments,29,1,0,1,0.019734795995903193,0.21284718898351307,0.47066634127099083
payments,20,1,0,2,0.0160486891761935,0.3158694455171023,0.11313245326333682
payments,10,2,0,4,0.1335331005831834,0.19843019140021245,0.278613550825247
payments,22,2,0,4,0.10990851231199598,0.2542373928032749,0.13200262326928863
payments,34,3,0,5,0.011699079961411363,0.21953670223738952,0.2248666313387525
auth,19,1,0,1,0.05213947362629351,0.06609630861372849,0.3728575279873747
database,20,0,0,6,0.0028847809649813704,0.0028701311823525755,0.054853867878239725
payments,36,3,0,3,0.09952355176930651,0.39241179564603046,0.32576806322742835
payments,24,0,0,3,0.030883096614989905,0.17716563921678544,0.09442856763088898
api_gateway,8,2,0,1,0.07522568831375895,0.10781159100179707,0.13677377087979575
api_gateway,21,1,0,1,0.057833874404593776,0.18147265256609862,0.16619663851708133
database,19,0,0,3,0.028605110295968385,0.2809678506377064,0.28442134712122846
auth,17,1,0,2,0.03890607096186526,0.2990960702672585,0.1679088807886149
database,25,0,0,5,0.03703792094998037,0.15387601299865802,0.3391363017217127
payments,28,0,1,0,0.09025299129306975,0.23858983101758097,0.570610113638309
payments,32,1,0,3,0.01807227336577019,0.03423982112910733,0.42483931643765765
database,15,0,0,1,0.05217903554933864,0.11425593379929143,0.08660831153441317
api_gateway,33,2,0,0,0.007364820378056187,0.10300033674955283,0.18238302888367497
api_gateway,29,2,0,3,0.06784082534211343,0.09222683590333555,0.5759306512986386
api_gateway,43,0,0,3,0.02615792986919831,0.007974272066319982,0.353781752739574
payments,36,1,0,0,0.11051918530652954,0.3894768539400795,0.2155267435572698
database,8,0,0,2,0.07945409745003904,0.06885918285132597,0.046858042886188514
database,28,1,0,5,0.0183323349620343,0.08947478046486126,0.31638749464149496
api_gateway,15,0,0,0,0.014641305255132969,0.18929385951046174,0.3635158477240832
api_gateway,26,1,0,2,0.0016255239084180318,0.1722849092127745,0.10285560287167739
api_gateway,13,0,0,2,0.02482710515889698,0.1475970522856356,0.7109718622075925
api_gateway,35,2,0,0,0.06118511347081963,0.0669054688641614,0.4825063607154616
database,12,1,0,2,0.07366892521452349,0.1978898312946352,0.1661377676505116
api_gateway,44,0,0,1,0.05130491672826255,0.09856868898324772,0.5435046939924815
payments,26,2,0,1,0.10069566353464196,0.20832623445763288,0.2281868586088464
payments,13,2,0,2,0.011780436418919803,0.32517136215757486,0.5621966450707357
database,20,0,0,1,0.061303051007186034,0.27083027940107585,0.14387782308600286
database,15,0,0,1,0.0375820007870953,0.11817949961682324,0.24897744290364748
database,24,0,0,5,0.0488309744389575,0.09297353323311101,0.3426120956802266
payments,23,0,0,5,0.025217714639658766,0.008881125195140128,0.4789002715927289
auth,7,0,0,0,0.007610105583336236,0.1443395432482395,0.15992099103039284
database,4,0,0,1,0.002856696776653749,0.175285965082844,0.31904973010425214
auth,10,1,0,1,0.07413949722797497,0.2474508831461274,0.23410929235627773
api_gateway,13,1,0,3,0.0373905600466671,0.12101556894062632,0.6932547785535617
api_gateway,38,1,0,3,0.06250840482128477,0.14536657121717775,0.12960941691974134
auth,3,1,0,0,0.039011321343393315,0.02955452204056015,0.22452672821524644
auth,13,0,0,0,0.00763933167953057,0.11413333552978835,0.18343445257028967
api_gateway,9,1,0,3,0.017993685992238044,0.13345139915996793,0.17300586169360432
database,14,0,0,1,0.0048822169145935936,0.25388139466360116,0.14756789757421962
auth,18,1,0,0,0.05347397154135111,0.15417141376490184,0.2059290082878161
database,16,1,0,4,0.0430829415013939,0.23421405946387983,0.09962002083891579
database,24,0,0,4,0.048259305711584925,0.14401970664778974,0.249773479655391
payments,26,0,0,2,0.06157841765271418,0.03141087437662913,0.342584453973074
api_gateway,9,2,0,2,0.06092812554008011,0.027450277997599276,0.33614534649816064
api_gateway,24,1,0,0,0.03576044469410938,0.10209672956692589,0.2355540924984354
api_gateway,8,2,0,2,0.06450287795534479,0.06096476557352601,0.5568133310113694
api_gateway,18,1,0,1,0.07402094394659266,0.19140819290627314,0.3035526490351894
payments,7,3,0,1,0.12636961602533628,0.0886004203415411,0.43891633766940946
auth,23,0,0,1,0.06624984583613046,0.18902815483662347,0.11162693272291076
payments,5,2,0,5,0.062266076528239886,0.33809022326429594,0.07065583835710425
auth,7,0,0,0,0.03931770315876004,0.2532168998361407,0.08513316106231092
auth,14,0,0,1,0.06134262615212319,0.1186797545549482,0.1626956411135929
database,18,0,0,1,0.038327353683938324,0.27520458562705574,0.4523588527141978
payments,17,0,0,5,0.13927616279156677,0.11842620401557885,0.5287259557070652
payments,15,2,0,4,0.09824116568509823,0.28741252724889843,0.5856673209652914
auth,16,1,0,3,0.03612227352342863,0.0036505036146099457,0.3938635926485783
database,18,0,0,0,0.03447451546160167,0.10608632083068155,0.4566886919171773
database,27,0,0,0,0.050135192178028615,0.21815781082872268,0.3067962082361539
database,14,0,0,0,0.06836258956686292,0.1034772415800811,0.4139357731391031
payments,29,1,0,4,0.044635607466122315,0.29271043801506896,0.1282574202360147
api_gateway,46,0,0,2,0.01224427110809538,0.062319767875137905,0.4720237796469693
api_gateway,16,1,0,0,0.07566334797791693,0.22069411410528603,0.5168436529468747
payments,25,0,0,2,0.06120606924042249,0.21601167690427509,0.06671857814633937
auth,15,1,0,3,0.062259089794252334,0.2922816721583838,0.12476850365598265
database,6,1,0,0,0.00011602532729017234,0.2837270791446282,0.37128598978681854
api_gateway,32,2,0,0,0.010507402066803185,0.1998218190616614,0.10980455110083165
auth,6,0,0,1,0.0033196315065561754,0.13321942121827557,0.1629275966484711
auth,9,0,0,2,0.015118291933725426,0.2654740371635981,0.07736916225859841
database,15,1,0,0,0.06843462826424622,0.16244872083098177,0.26447557046475845
database,24,0,0,2,0.06612341248579012,0.26968639146335094,0.4422709624500317
database,24,1,0,3,0.06024504370299202,0.14156789335778414,0.054771272647797825
auth,24,1,0,2,0.06337097434231109,0.04810773168117006,0.05623792499081669
database,23,1,0,0,0.04988523249338145,0.011132578477279957,0.09674266206237282
api_gateway,25,2,0,2,0.025581957050007497,0.018283267167136824,0.5646445577275657
payments,32,0,0,2,0.11351838343535955,0.22353634838186662,0.12655329151689287
auth,21,0,0,3,0.08954453137667079,0.26449438637244316,0.30825736328816855
database,7,1,0,5,0.004845606653115562,0.26105784086227585,0.3335465014512
payments,22,1,0,0,0.10324394976408825,0.12480052244338014,0.34268661674165957
database,27,0,0,6,0.060985231333665735,0.05205701657883348,0.39669192827029487
payments,9,2,0,0,0.0832943737992272,0.2134901654685778,0.15350998992392426
auth,21,0,0,0,0.061683837678424204,0.0671724394623343,0.1307331715862488
database,26,1,0,6,0.009733751440310022,0.07831740714269443,0.1502856515004611
database,11,0,0,3,0.05891739099600018,0.014211827685997025,0.22961495178064362
api_gateway,44,2,0,0,0.06409668335655451,0.0029307794241731633,0.651425303701074
api_gateway,37,1,0,0,0.04543377429150056,0.17967964266527378,0.7300265766193955
database,26,1,0,2,0.05644919702005813,0.10170795617486258,0.2070691446016718
auth,6,0,0,3,0.09221203897976371,0.0725608908341371,0.06218213789375813
payments,34,0,0,2,0.005933625984391971,0.2377326935706383,0.16811451620379547
database,21,0,0,0,0.048436221291033414,0.07469914688894386,0.3407959490979896
payments,38,3,0,1,0.1418510305576207,0.04627008945924663,0.14915957183860232
auth,6,0,0,2,0.03769938292104549,0.1825223765818439,0.2356174615762099
payments,5,2,0,3,0.13218760225228346,0.3365759039824979,0.5880482172994435
auth,14,1,0,2,0.0052783350515691165,0.27763547768355995,0.09609373385694756
payments,25,0,0,1,0.050391923006840075,0.21464931189419756,0.5647753345507318
auth,15,0,0,0,0.05103754066288622,0.09172124220438711,0.3080938012795629
api_gateway,30,2,0,2,0.03427732356483085,0.04634990026911551,0.33019248387590505
api_gateway,23,1,0,2,0.05988206615116574,0.22710499054521222,0.5201057239725929
database,17,0,0,6,0.04300155410144563,0.16994810134234217,0.45455814548699486
auth,16,1,0,2,0.04231728395267549,0.07982632076068488,0.16938092489389137
auth,5,0,0,0,0.05944983657497586,0.04807997971217608,0.3944145721799176
payments,23,1,0,1,0.04070720926193769,0.35745945963619236,0.18104432733696152
database,16,1,0,6,0.03033991125128659,0.11437982667981583,0.4829788442310969
payments,23,1,0,2,0.014782027711941358,0.32238805146838156,0.35526018831291006
api_gateway,37,1,0,0,0.03258145280457676,0.20306959166604233,0.37522847424228967
database,26,1,0,1,0.06175101160023557,0.18208559831356796,0.16488442762557567
payments,10,0,0,3,0.12473608888656787,0.30268196404458786,0.5747086922655529
auth,5,1,0,3,0.023704150891868003,0.07162153360877997,0.2084737240919536
payments,32,0,0,4,0.04545986417626525,0.24459794108767965,0.2205809715999411
auth,8,0,0,2,0.079108572152803,0.25961268363063283,0.3704971612581329
auth,15,1,0,3,0.01996596866489783,0.1932534270508132,0.036183104682958725
api_gateway,14,2,0,3,0.03974027680411756,0.0027760462349954995,0.37263942456497245
api_gateway,30,2,0,2,0.05866568550255348,0.12882914501498574,0.2927606865999456
auth,14,1,0,1,0.0763174385609739,0.19315416084346404,0.0468444349259051
payments,15,2,0,5,0.018372212527544583,0.1871396733168172,0.16264083871654178
auth,22,1,0,3,0.06876051009937932,0.09539281483398644,0.39351347294107675
payments,29,0,0,4,0.10757721705701365,0.24777802952726133,0.36897908929431106
payments,33,3,0,2,0.08554687617397558,0.16718781743461084,0.19436645009406217
database,27,1,0,0,0.008028217112510321,0.3335998189208241,0.20968038248245097
payments,12,1,0,2,0.13721239930914905,0.22939983397408642,0.5200341595033542
api_gateway,22,1,0,0,0.05909407878650028,0.15328724009414985,0.32057729500708965
payments,28,3,0,1,0.011111236081567161,0.041535754444371034,0.5272610645449518
database,25,1,0,3,0.04220898650867058,0.14199717722447824,0.43961708646267245
payments,6,2,0,5,0.10842588058503184,0.2616092310635042,0.5191411829665751
api_gateway,45,0,0,0,0.028063751876050452,0.03457169842160085,0.5059470563881191
auth,7,1,0,0,0.043840933235926964,0.21785433660000458,0.3804226801584971
api_gateway,32,1,0,3,0.05862736652405131,0.240184335673861,0.763105408895967
payments,29,1,0,3,0.020327531034113104,0.17717484869377442,0.2642943095469057
api_gateway,25,0,0,1,0.0709090362723361,0.03709646002524089,0.6809142472701782
api_gateway,33,2,0,3,0.056438219592059816,0.17719841122538946,0.35664805985430104
auth,7,1,0,2,0.05578538491301954,0.2691391398932809,0.05067865925363784
api_gateway,49,2,0,1,0.03690760711816912,0.015662154510448417,0.5126649004025674
payments,16,2,0,4,0.06844752308264435,0.36356709764858164,0.12785186804330284
auth,15,1,0,2,0.039796037644511485,0.15182216954001304,0.37519373559256897
auth,24,1,0,3,0.04585487714794001,0.14013692780794182,0.21904431333983462
payments,14,0,0,4,0.10311552914113009,0.21394910230350211,0.20527949290256836
api_gateway,45,0,0,1,0.027623306052610284,0.20588484763886053,0.27510587026200706
payments,25,1,0,3,0.10849954559909447,0.15398348905502288,0.17748465268911878
auth,11,0,0,0,0.09207648141223199,0.10296905249026544,0.31666275760092955
api_gateway,16,1,0,2,0.005116822697642132,0.23680874981625946,0.5606186784417918
database,24,1,0,2,0.06335171613294464,0.1462958084661057,0.2336696114990459
database,14,1,0,3,0.04937774873339695,0.15555246342108855,0.34685445805810816
payments,34,1,0,3,0.08111484469508143,0.2579625295459668,0.27196371584728074
auth,8,0,0,0,0.09410198226972342,0.23306429872749226,0.10705909386900055
api_gateway,48,2,0,1,0.024629620949275316,0.1125853964654629,0.793529304964372
database,26,0,0,4,0.06921151851502426,0.20119865952693425,0.46748501939183496
payments,36,0,0,4,0.0013748325275724726,0.23056222058145337,0.19990120634116598
api_gateway,35,0,0,3,0.005720885843816221,0.12210818568743095,0.12975158900945058
api_gateway,45,1,0,3,0.03229001028088971,0.0066372606483702246,0.11436698280936479
database,22,0,0,5,0.027805209807673422,0.1799221362650237,0.39612895301864526
api_gateway,23,1,0,1,0.03826161689697852,0.19163387364556173,0.6930988340489126
payments,37,3,0,3,0.05351557355238768,0.17893297066647512,0.5001984189480266
api_gateway,26,2,0,1,0.030067440900221003,0.16780251576757815,0.11591468443799527
auth,20,1,0,1,0.07292519731284146,0.20374662082188905,0.3316744966717067
database,12,0,0,4,0.050510024608332364,0.18335088184290016,0.39253744503797633
auth,20,1,0,0,0.057189896766037,0.2815399387853289,0.08660844107092455
payments,9,3,0,2,0.04541514114261375,0.0949017454628549,0.5901245425325111
auth,17,0,0,0,0.046889298550878394,0.17564100870686677,0.22395685601064855
api_gateway,38,0,0,0,0.07572126511607107,0.19478021560226433,0.3210583476371165
api_gateway,13,1,0,0,0.019332988553964904,0.016949447459021605,0.1404987596145138
payments,14,0,0,2,0.02374293840886471,0.047541031390494884,0.34326036540297206
api_gateway,32,2,0,0,0.013888919675256864,0.08022629924256452,0.7433714428088102
payments,9,3,0,5,0.08888522741472402,0.29138837822343683,0.09986414868013607
auth,18,0,0,1,0.03388818862486742,0.2780821988346118,0.1104324885825915
database,22,0,0,6,0.04422934556295026,0.24846492920475557,0.4160241417609815
payments,38,1,0,2,0.08887244908523946,0.3488424254986324,0.22298466471500789
api_gateway,24,1,0,3,0.0302642864960833,0.0656091409420769,0.6542588315485385
auth,17,0,0,3,0.09106777399183047,0.20773364437246408,0.21528841164802254
api_gateway,36,1,0,0,0.01952845042370112,0.04083182739046479,0.19283262571444976
database,20,0,0,6,0.06299066500410705,0.040637421949209426,0.2784247343733544
api_gateway,14,0,0,1,0.045407463370228,0.23431802636731733,0.1199410514499559
payments,17,0,0,5,0.1313044859851141,0.27470711823886784,0.3743787804279431
database,13,1,0,3,0.00600498510621164,0.2705747843989293,0.04905920420225743
database,22,0,0,1,0.0548609953408045,0.25934763805474076,0.19685184376948178
api_gateway,38,0,0,0,0.00528648306045854,0.08531616182229443,0.6118734628889921
payments,18,3,0,5,0.13064513997938138,0.2824929994127128,0.4284626319435805
auth,8,1,0,1,0.010888161603116576,0.13644893173159492,0.04979433699281345
api_gateway,35,1,0,3,0.0035552317755424222,0.20745350921655836,0.24675767191888853
payments,15,3,0,3,0.011271442976637985,0.04179295812313386,0.34975462864816725
api_gateway,28,1,0,1,0.006686425349217471,0.24668126641788687,0.3503908346312915
api_gateway,11,0,0,0,0.016693408853899312,0.2268914076845287,0.4238167325994122
database,11,1,0,2,0.05276591534974548,0.22515505811263792,0.232242227554501
payments,36,0,1,0,0.06639822723906497,0.10361405764133887,0.5013450663804702
database,15,1,0,0,0.04767766075102878,0.018307398728389983,0.17493972932295804
database,19,0,0,4,0.045081281536556786,0.1308772591599863,0.3248518813760783
payments,36,2,0,1,0.006549139306951279,0.03449966852158597,0.5044480324244195
auth,15,1,0,1,0.04799564934633127,0.17431149725137304,0.3057314468758616
auth,20,0,0,2,0.020644269212906897,0.2861717998281856,0.372282054019872
auth,24,1,0,3,0.09885246673259217,0.055542265512610656,0.26044300145753296
auth,4,0,0,0,0.019118303909731627,0.20958459180333625,0.13739295147063552
database,7,0,0,6,0.07421101744425493,0.1823069660153374,0.4148522935163679
database,29,1,0,1,0.04118826307688968,0.09503277893829117,0.45892006635613425
api_gateway,10,2,0,3,0.014369144364586842,0.13423332386525963,0.34395023938398667
auth,17,0,0,0,0.005462153648903823,0.13129570941732668,0.0426855001694854
database,20,0,0,4,0.026346992955752057,0.12213005769917801,0.0904984510707589
auth,9,1,0,2,0.025054605893112827,0.033557983903896735,0.18783053174326833
payments,5,0,0,1,0.1340959586193757,0.061063265816313494,0.20101477355306185
api_gateway,46,1,0,0,0.02535234958595747,0.12593889202254893,0.6592127120336091
auth,11,1,0,2,0.09645801858016528,0.09140890202588682,0.2845737394146577
auth,22,0,0,0,0.056434116787315074,0.2530914038537383,0.08060983725059218
api_gateway,12,0,0,3,0.017733487328189988,0.23353829603914564,0.7950193158857898
payments,21,2,0,3,0.14859641057582684,0.3152639152542826,0.07816349205468098
auth,15,0,0,2,0.085263223277154,0.21578141552076466,0.16516823837099204
database,15,1,0,2,0.03861219346503014,0.2731638140542294,0.10192897540537293
payments,10,0,0,1,0.06261724258446937,0.07226196083646812,0.27781030486755387
database,29,1,0,6,0.002194301501315685,0.07195675075972632,0.30715125752590694
payments,29,3,0,4,0.08721373423036306,0.008004689451509917,0.40286366256080486
database,23,1,0,3,0.013874429620444611,0.01815663709894708,0.2798429364352321
database,6,1,0,5,0.011960504789903759,0.24455896756548215,0.3437694592331981
auth,16,1,0,0,0.005688743835614907,0.022385716670612454,0.18909723980899348
payments,28,2,0,2,0.10377958622412665,0.09798140334638245,0.4781175878942663
auth,10,1,0,3,0.09082886234873289,0.23384650394146012,0.19785784337782605
api_gateway,22,2,0,1,0.010835609302490284,0.045070051365804054,0.46271644432500736
api_gateway,34,2,0,1,0.05049462844626688,0.03512939295160361,0.7190275612244428
database,26,0,0,3,0.05542685873140732,0.21909666301636244,0.3522730441636688
payments,5,3,0,4,0.1467398195294211,0.36089824923849256,0.05615961789063727
auth,21,0,0,1,0.09338934381498634,0.0028748063139466874,0.24037540685529918
api_gateway,36,0,0,2,0.05583923523367063,0.059487108328168586,0.7962692530109262
payments,11,2,0,0,0.10913689832024161,0.0793640404774251,0.48445160093656486
auth,3,1,0,3,0.04272471962317044,0.06710256361648166,0.2434233214087633
api_gateway,28,0,0,0,0.04482284975728846,0.23972325083851945,0.19083600406696466
auth,3,1,0,3,0.08973389655687687,0.10348862542776965,0.2263808955587552
api_gateway,44,2,0,2,0.009497256381428922,0.07928214627296623,0.5358376287371442
database,28,1,0,3,0.06465346487300314,0.0774353805442171,0.32219509625395854
api_gateway,10,2,0,1,0.05207549233351913,0.05424154455133473,0.3074369966579568
auth,8,1,0,1,0.07826207890770093,0.13930046208311564,0.2861265336188057
database,16,1,0,4,0.030648333347538567,0.3340966108718833,0.17998689986170194
auth,3,1,0,2,0.02824043288458643,0.17863664481235358,0.3331772025410503
api_gateway,42,1,0,2,0.015177902928250324,0.08248706035024095,0.33561752049602267
database,12,0,0,6,0.05780966999908321,0.014684099951720136,0.14605147290195983
api_gateway,11,2,0,0,0.04115009845058821,0.11895125620557306,0.6499970401121604
auth,8,1,0,1,0.0026057885985593,0.13733380537969195,0.2478652105018685
database,27,1,0,5,0.0668199763212987,0.2215527273862134,0.06843675978525282
auth,3,0,0,2,0.00910663559874726,0.21996587087442307,0.2695820253006469
api_gateway,35,0,0,2,0.015378035387199916,0.08303609785370245,0.4117431380163806
payments,17,3,0,2,0.11892600679102906,0.06575707373136566,0.48740787463847235
api_gateway,28,2,0,1,0.00816447129865539,0.23818617285388505,0.48115459825213236
api_gateway,14,1,0,0,0.07738573028181518,0.18534948404041945,0.48669540934674493
database,6,0,0,5,0.006126474509409103,0.33066491704823214,0.1854590785454839
payments,39,1,0,3,0.1310041676762157,0.21535367475857328,0.15761646259393833
database,23,0,0,3,0.017073154817351756,0.2333956658489398,0.28257235417624144
auth,13,1,0,3,0.04712233309037433,0.270500743689688,0.3891297129041329
database,14,1,0,2,0.01248839981099202,0.26398651457392064,0.13513023953528547
database,4,1,0,0,0.07289882906065184,0.10202679338410088,0.10595034337984771
api_gateway,41,2,0,2,0.009924115877850666,0.2494270170004767,0.6085697134967185
api_gateway,47,0,0,1,0.014406350093072912,0.021078147555617988,0.6250078228265437
api_gateway,47,0,0,2,0.05850995854876485,0.08593207551333273,0.3182912865907628
payments,37,2,0,0,0.02458803930704173,0.2645352455344851,0.5227402378861193
database,9,1,0,2,0.004010114585665292,0.1848374940912693,0.11753996008218451
api_gateway,13,2,0,0,0.07351722481461248,0.20132500687305424,0.2234097190839096
auth,19,0,0,3,0.0005212518476924944,0.1923644970705074,0.3316035010475402
api_gateway,32,0,0,0,0.022227674006259104,0.23295171114834673,0.396135406220269
database,17,0,0,0,0.05943228823059195,0.3127599365387039,0.14441536887997006
payments,12,1,0,4,0.12243417777942003,0.3888383972849244,0.2737752591466149
auth,18,1,0,2,0.07468481212961181,0.0350436950436368,0.2302916779298274
payments,7,1,0,1,0.10492918056038579,0.2747022881127636,0.33857862665141253
payments,24,0,0,5,0.06580075452045732,0.34816018524233483,0.265450269997148
payments,28,3,0,5,0.08153933623669381,0.03557180910200954,0.565225672237651
auth,7,1,0,2,0.012261922045743846,0.03475039750241092,0.03935782132616425
auth,4,1,0,2,0.09672546225249519,0.24547118610576893,0.09596850680552436
payments,7,1,0,1,0.0648174355202894,0.007183145500060384,0.10426155720304497
database,21,1,0,4,0.006306239768816093,0.08269114240612291,0.49136117181297423
payments,32,2,0,1,0.1400423066752641,0.3387132108675317,0.5939909560105375
payments,17,2,0,3,0.12553917492669356,0.21781251716180325,0.07312463784176958
api_gateway,10,2,0,2,0.04149654175045864,0.1733515344428838,0.2936525874520866
api_gateway,32,0,0,2,0.06417560567674586,0.056937348604930466,0.4241491522078109
api_gateway,39,1,0,1,0.05258734009430003,0.1247398181212139,0.628543104808064
auth,23,1,0,3,0.09739407666667818,0.10595203866291164,0.18423104392633605
payments,34,1,0,3,0.008564861766776455,0.3054461195846627,0.2431693608011684
payments,22,3,0,0,0.018283381812053846,0.043442960938597036,0.15208223517548825
api_gateway,14,2,0,2,0.0563732709988525,0.09194215541132722,0.7578895908165296
auth,16,0,0,3,0.03906406548043391,0.2852523102687334,0.2509686968488175
auth,17,1,0,1,0.08507306845860374,0.11223154048689195,0.3146500664443619
database,21,0,0,3,0.04539212655389635,0.2077081087096961,0.40831388395615065
payments,34,2,0,2,0.14226377333122392,0.16164393909718286,0.2921934756412887
auth,8,0,0,2,0.08270098816469236,0.0945197625782742,0.3564139180884638
payments,34,2,0,1,0.06118413551702856,0.040411298596503414,0.05845143790409782
api_gateway,13,1,0,0,0.0054599229787888875,0.2348536155610384,0.11148234507959488
api_gateway,32,1,0,2,0.060999138598145236,0.12699403081103422,0.31720180142956766
auth,3,0,0,0,0.08324780000319089,0.020631180591344344,0.35045942768268057
payments,25,2,0,0,0.06222702754523924,0.32294837591699577,0.27829297095428945
api_gateway,24,2,0,0,0.0652625280056889,0.043856865551041235,0.5356441297604293
payments,30,1,0,5,0.06910682570224132,0.18504770877349183,0.24275861127486031
auth,12,1,0,3,0.09246009904217127,0.11858653832088294,0.36709729005539726
auth,4,0,0,3,0.010475825953849806,0.27624197610234363,0.16424662814894322
database,5,1,0,2,0.04723930765238438,0.1415691008192214,0.059475685625436175
payments,28,3,0,5,0.12028709292541898,0.25148855481023286,0.27798645616459955
database,24,0,0,6,0.01873273160450866,0.03890827541157805,0.15340803102339318
database,12,1,0,1,0.046360595394750195,0.24678929146737033,0.1245786550660529
auth,21,0,0,1,0.08504522733622587,0.286170738338775,0.3546559389508611
payments,36,3,0,3,0.12367756046998937,0.1871032923830318,0.4376377098727026
auth,19,1,0,1,0.07470862093948251,0.1984044618935759,0.31952708530126295
database,24,0,0,2,0.0712848669802037,0.2577581248969302,0.19811337296095383
api_gateway,22,1,0,2,0.0021423659671283703,0.03571718171088928,0.1541517006131824
database,8,1,0,0,0.022664229055976187,0.18062141026522663,0.04090252842303945
payments,15,0,0,2,0.08032828741289454,0.23963973004110098,0.5040847698791766
database,16,1,0,5,0.046373513038210204,0.29318583651308294,0.28959025112228587
auth,16,0,0,3,0.0374653091653261,0.031556485463691504,0.39618636108101324
payments,14,1,0,0,0.017769255764172275,0.23643815221424563,0.22283283627472772
database,23,0,0,6,0.060981361802995765,0.03647138332580882,0.26948620555632574
database,13,1,0,0,0.07796489469894093,0.1156028081574625,0.27329387182587767
database,6,0,0,3,0.0011078108405105525,0.17702225626612164,0.4150895731907297
auth,8,1,0,2,0.022420981220884317,0.18901566064488853,0.19209725485268808
api_gateway,31,2,0,2,0.06233450295455763,0.08738178252492845,0.4861365076750429
api_gateway,13,1,0,3,0.01030952910100174,0.1188131215351067,0.3184452607804442
database,14,1,0,1,0.06246102101987225,0.012382725310661995,0.22806208359712032
payments,22,0,0,1,0.08696056724096579,0.20597179815699312,0.24769476440023153
database,6,1,0,1,0.010267964994681975,0.20286150074046333,0.15261330231230982
api_gateway,43,1,0,2,0.051738142741580985,0.08311936913532747,0.7877479209035468
database,29,1,0,1,0.01572347164287123,0.21703990425901884,0.09950524500495891
database,29,1,0,4,0.07809676846371463,0.3069557965661849,0.2896527174042893
auth,16,1,0,2,0.06409713241221375,0.2960326792156673,0.36250286198914483
payments,38,3,0,3,0.1452033258068608,0.019663409448571034,0.3113855896229602
api_gateway,47,1,0,3,0.0548915379229586,0.19411844293321706,0.5088401567942489
auth,5,1,0,3,0.08486686756187098,0.055892075452282176,0.357473883839167
auth,11,1,0,0,0.03917480876052118,0.17975912730633245,0.2543184435069775
payments,29,3,0,5,0.12049568602770502,0.3980637640800485,0.3500593992922668
api_gateway,11,0,0,3,0.05530912866019435,0.05526462009356978,0.16053599148202632
api_gateway,34,1,0,3,0.00851007547378666,0.18278951004954538,0.27794365091026885
auth,8,0,0,3,0.0718703949501973,0.1531186867560297,0.3999633614934157
auth,21,0,0,2,0.09719141301256846,0.11505452835309149,0.10979536913244314
payments,39,2,0,4,0.02901708420179062,0.28045645255343077,0.5886809302258187
database,16,1,0,3,0.05136425981247117,0.1032745793624542,0.43098292401424804
api_gateway,18,0,0,2,0.07583089304463882,0.054485965044059004,0.6489751715847784
database,24,0,0,3,0.07495869718687699,0.22947786057775313,0.26199436160841694
